userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
3780,"[1270, 1197, 2005, 2918, 364, 1097, 1968, 588, 2081, 1]","[1625, 3764, 2857, 3396, 750, 1028, 2796, 2985, 780, 2087, 1282, 1210, 272, 541, 1321, 1036, 2100, 2085, 1909, 2289, 3359, 1831, 2054, 3397, 2115, 1097, 1023, 1968, 3324, 2088, 2640, 1957, 1639, 1380, 1030, 1230, 3745, 2749, 1584, 2788, 1947, 2018, 1287, 1921, 3082, 2340, 589, 1, 2017, 2034, 2139, 2529]",3,"['Back to the Future (1985)', 'The Princess Bride (1987)', 'The Goonies (1985)', ""Ferris Bueller's Day Off (1986)"", 'The Lion King (1994)', 'E.T. the Extra-Terrestrial (1982)', 'The Breakfast Club (1985)', 'Aladdin (1992)', 'The Little Mermaid (1989)', 'Toy Story (1995)']"
631,"[1198, 1270, 1197, 1097, 1036, 1240, 2716, 480, 318]","[1200, 1527, 2073, 39, 1401, 2115, 2716, 1148, 750, 2289, 534, 2378, 1321, 2427, 3543, 2407, 1994, 318, 2858, 3039, 2176, 1267, 1953, 260, 3481, 1186, 3671, 1221, 1269, 151, 1610, 2918, 2611, 2734, 1425, 904, 2268, 1231, 1297, 1097, 3591, 1923, 1266, 2003, 2496, 1584, 1035, 2841, 3480, 1247, 3095, 1954, 1248, 1291, 799, 2312, 3087, 3418, 2915, 3388, 2968, 3360]",3,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'E.T. the Extra-Terrestrial (1982)', 'Die Hard (1988)', 'The Terminator (1984)', 'Ghostbusters (1984)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'The Matrix (1999)']"
86,"[1, 588, 1197, 1270, 2081, 480, 2005, 595]","[552, 920, 2628, 3118, 3147, 1013, 2184, 54, 2762, 903]",0,"['Toy Story (1995)', 'Aladdin (1992)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Little Mermaid (1989)', 'Jurassic Park (1993)', ""The Lion King 2: Simba's Pride (1998)"", 'The Goonies (1985)', 'Beauty and the Beast (1991)', 'The Matrix (1999)']"
4242,"[2791, 2002, 2273, 1580, 380, 1517, 165, 1527, 145]","[11, 1882, 688, 3755, 480, 3697, 1616, 380, 849, 3268, 3450, 500, 1265, 1037, 10, 2490, 2701, 2082, 1690, 1385]",1,"['Airplane! (1980)', 'Lethal Weapon 3 (1992)', 'Rush Hour (1998)', 'Men in Black (1997)', 'The Mask (1994)', 'True Lies (1994)', 'Austin Powers: International Man of Mystery (1997)', 'Die Hard: With a Vengeance (1995)', 'The Fifth Element (1997)', 'Bad Boys (1995)']"
5148,"[457, 1487, 2762, 593, 2710, 380, 3176, 3668, 2959]","[2712, 2395, 3418, 377, 1358, 417, 733, 2706, 1213, 3176, 1617, 292]",1,"['The Fugitive (1993)', 'Se7en (1995)', 'The Sixth Sense (1999)', 'The Silence of the Lambs (1991)', 'The Blair Witch Project (1999)', 'True Lies (1994)', 'The Talented Mr. Ripley (1999)', 'The Matrix (1999)', 'Romeo + Juliet (1996)', 'Fight Club (1999)']"
3227,"[39, 3253, 1197, 500, 1265, 2124, 2797, 2052, 1513]","[2249, 1298, 1344, 3225, 104, 1544, 1870, 3261, 3535, 260, 141, 357, 2248, 1354, 3004, 2020, 34, 1230, 3869, 1291, 2245, 1184, 2186, 2920, 144, 157, 1, 2581, 174, 1455, 2355, 3481, 2302, 2268, 308, 1535, 1968, 3019, 1080, 50, 838, 592, 1089, 3408, 1911, 2504, 344, 1923, 2926, 515, 1454]",0,"['""Clueless"" (1995)', '""Wayne\'s World"" (1992)', '""The Princess Bride"" (1987)', '""Mrs. Doubtfire"" (1993)', '""Groundhog Day"" (1993)', '""The Addams Family"" (1991)', '""Big"" (1988)', '""The Mask"" (1994)', '""Hocus Pocus"" (1993)', '""Romy and Michele\'s High School Reunion"" (1997)']"
3402,"[318, 356, 296, 1704, 1682, 2858, 3147]","[3104, 661, 1953, 935, 1078, 907, 1079, 3365, 2369, 1276, 965, 3157, 2212, 3578, 2206, 2396, 3462, 1419, 3160, 2897, 562, 1282, 2324, 1084, 1234, 1264, 1280, 3471, 2359, 945, 3306, 2920, 904, 1278, 2366, 1193, 2042, 1035, 1104, 3811, 58, 2644, 1345, 2227, 356, 3813, 903, 1244, 2664, 1179, 1066, 1259, 28, 3700, 1220, 1333, 2215]",1,"['""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""American Beauty"" (1999)', '""The Green Mile"" (1999)', '""The Departed"" (2006)', '""The Social Network"" (2010)']"
2786,"[1036, 1262, 2791, 1387, 1258, 2000, 858, 1270, 1198, 480]","[223, 3196, 1221, 316, 1234, 2915, 3198, 1212, 1278, 3638, 150, 3555, 3635, 1200, 1193, 2289, 3608, 1270, 39, 47, 1092, 921, 3408, 2890, 3438, 933, 1244, 2802, 2599, 1997, 1952, 497, 480]",2,"['Die Hard (1988)', 'The Great Escape (1963)', 'Airplane! (1980)', 'Jaws (1975)', 'The Shining (1980)', 'Lethal Weapon (1987)', 'The Godfather (1972)', 'Back to the Future (1985)', 'Raiders of the Lost Ark (1981)', 'Jurassic Park (1993)']"
405,"[356, 1265, 1682, 539, 1393, 1197, 1784, 1307, 318, 3147]","[58, 154, 62, 1304, 3685, 3671, 1727, 1265, 3363]",1,"['Forrest Gump (1994)', 'Groundhog Day (1993)', 'The Truman Show (1998)', 'Sleepless in Seattle (1993)', 'Jerry Maguire (1996)', 'The Princess Bride (1987)', 'As Good as It Gets (1997)', 'When Harry Met Sally... (1989)', 'The Shawshank Redemption (1994)', 'The Green Mile (1999)']"
5863,"[2858, 1682, 318, 2959, 296, 50, 1704, 2762, 608, 3147]","[1617, 2762]",1,"['American Beauty (1999)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Good Will Hunting (1997)', 'The Sixth Sense (1999)', 'Fargo (1996)', 'The Green Mile (1999)']"
3888,"[296, 318, 356, 593, 1213, 1682, 1732, 2959, 2762, 2858]","[912, 3471, 2067, 3386, 905, 1617, 1276, 3578, 2208, 922, 1292, 2132, 2019, 1193, 1197, 2020, 926, 904, 2291, 1224]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Truman Show (1998)', 'The Big Lebowski (1998)', 'Fight Club (1999)', 'The Sixth Sense (1999)', 'American Beauty (1999)']"
1666,"[318, 296, 356, 1213, 2959, 593, 50, 110, 2858]","[3108, 1573, 1676, 2006, 1363, 1615, 1198, 3275, 1556, 2501, 3147, 2324, 1201, 1060, 2166, 14, 3250, 319, 1876, 333, 2445, 2725, 2991, 991, 1617, 1721, 1616, 1693, 1747, 1407, 147, 2771, 1783, 1619, 1552, 2805, 852, 110, 3219, 2558, 2915, 2916, 2676, 3578, 2560, 2881, 2688, 2605]",1,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'American Beauty (1999)']"
5496,"[1, 586, 500, 1036, 2028, 2762, 1704, 39, 1682]","[260, 247, 3481, 3623, 1617, 50, 1265, 1653, 2770, 1635, 1127, 2759, 2599, 581, 2333, 2706]",0,"['Toy Story (1995)', 'Home Alone (1990)', 'Mrs. Doubtfire (1993)', 'The Mask (1994)', 'Die Hard (1988)', 'Saving Private Ryan (1998)', 'The Sixth Sense (1999)', 'Good Will Hunting (1997)', 'Clueless (1995)', 'The Truman Show (1998)']"
3847,"[457, 1487, 593, 6, 2762, 377, 1258, 1092, 296, 1240]","[708, 185, 2986, 3703, 1682, 475, 3727, 3361, 147, 48, 2145, 3087, 2657, 3107, 1597, 2640, 2261, 1089, 1233, 2288, 2373, 151, 2558, 1073, 1777, 2431, 2540, 2771, 2502, 2011, 208, 592, 1261, 1198, 1372, 3809, 1704, 1732, 500, 588, 2450, 2134, 2793, 2507, 3591, 1120, 3300, 2278, 788, 2193, 3070, 2549, 150, 3448, 1608, 802, 1370, 2428]",0,"['The Fugitive (1993)', 'Seven (1995)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'The Sixth Sense (1999)', 'Speed (1994)', 'The Shining (1980)', 'Basic Instinct (1992)', 'Pulp Fiction (1994)', 'The Terminator (1984)']"
3512,"[1258, 1407, 1036, 480, 2959, 296, 1240, 593, 110]","[2324, 1372, 3844, 180, 1682, 1298, 3673, 2686, 2137, 3000, 168, 204, 1207, 509, 2161, 293, 1342, 2398, 2053, 1092, 1224, 2321, 750, 1617, 1287, 151, 637, 367, 3033, 1080, 3418, 2231, 62, 3258, 2375, 1702, 1957, 1205, 3247, 2572, 2987, 592, 2302, 2421, 1645, 491, 1882, 2054, 996, 3120, 3477, 1500, 1103, 1, 586, 2193, 1387]",0,"['The Shining (1980)', 'Scream (1996)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Fight Club (1999)', 'Pulp Fiction (1994)', 'The Terminator (1984)', 'The Silence of the Lambs (1991)', 'Braveheart (1995)']"
1799,"[356, 1682, 296, 318, 1265, 1704, 1197, 1732, 593, 1777]","[1249, 3246, 480, 1266, 337, 523, 535, 3951, 1639, 1095, 2268, 150, 2303, 2291, 2289, 2391]",0,"['Forrest Gump (1994)', 'The Truman Show (1998)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Groundhog Day (1993)', 'Good Will Hunting (1997)', 'The Princess Bride (1987)', 'The Big Lebowski (1998)', 'The Silence of the Lambs (1991)', 'The Wedding Singer (1998)']"
3724,"[1270, 1307, 1197, 2918, 2406, 2005, 39, 2716, 2797]","[1982, 628, 3873, 1405, 272, 2752, 2037, 2248, 1263, 1025, 3712, 1810, 1381, 445, 1213, 3175, 1207, 1198, 1199, 1291, 1272, 3497, 1129, 3101, 410, 2379, 372, 2286, 2946, 2567, 3114, 1258, 610, 2028, 2040, 122, 3526, 1029, 1077, 2423, 2990, 1278, 1912, 2004, 236, 1231, 1614, 248, 3258, 2184, 3504, 2890, 1457, 1588, 145, 2380, 3033, 2011, 1641, 2706, 1266, 2384, 1219, 1321, 300, 1222, 1081, 647, 1374, 520, 1242, 3812, 253, 1299, 1610, 153, 1748, 1250, 2746, 3685, 1408, 537, 454, 2051, 1541, 586, 919]",0,"['Back to the Future (1985)', 'When Harry Met Sally... (1989)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'Romancing the Stone (1984)', 'The Goonies (1985)', 'Clueless (1995)', 'Ghostbusters (1984)', 'Big (1988)', 'The Mask (1994)', 'Enjoy watching!']"
2208,"[296, 1732, 1407, 2174, 1682, 593, 1265]","[1910, 457, 3252, 2761, 300, 1230, 111, 3481, 1060, 3147, 2412, 2409, 1812, 1431, 2470, 2750, 3869, 52, 1694, 39, 2411, 1883, 608, 3174, 312, 592, 2858, 3176, 2683, 2371, 1407, 1635, 3552]",1,"['""Pulp Fiction"" (1994)', '""Shaun of the Dead"" (2004)', '""The Big Lebowski"" (1998)', '""Scream"" (1996)', '""Hot Fuzz"" (2007)', '""Beetlejuice"" (1988)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', '""Groundhog Day"" (1993)', '""The Shining"" (1980)']"
1879,"[296, 380, 457, 318, 165, 1777, 1617, 1580, 101]","[1840, 474, 1049, 1408, 3198, 74, 1206, 3259, 1394, 3252, 1079, 480, 912, 2763, 475, 924, 1200, 1073, 368, 608, 1673, 440, 1727, 1476, 2322, 47, 589, 1294, 3108, 2006, 1222, 2762, 380, 1240, 2353, 459, 110]",1,"['Pulp Fiction (1994)', 'True Lies (1994)', 'The Fugitive (1993)', 'The Shawshank Redemption (1994)', 'The Mask (1994)', 'Die Hard: With a Vengeance (1995)', 'The Wedding Singer (1998)', 'L.A. Confidential (1997)', 'Men in Black (1997)', 'The Rock (1996)']"
24,"[356, 318, 296, 1704, 1682, 1732, 2959, 2858]","[2100, 597, 1377, 1704, 3039, 2858, 858, 2987, 648, 175, 1633, 2797, 1958, 2657, 296, 2836]",3,"['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Big Lebowski (1998)', 'Fight Club (1999)', 'American Beauty (1999)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Lost in Translation (2003)']"
2098,"[2762, 2959, 50, 1487, 2858, 457, 593, 318, 2268, 3176]","[3249, 1841, 1047, 36, 1686, 2713, 731, 2391, 1407, 1909, 2599, 494, 1527, 2107, 225, 379, 2997, 2530, 2916, 2672, 742, 832, 1999, 332, 2827, 3114, 2322, 185, 10, 1963, 2699, 707, 1200, 1339, 1552, 1396, 2701, 1779, 3176, 223, 2840, 1754, 919, 3802, 2328, 464, 1690, 3552, 2455, 3897, 2915, 3810, 329, 606, 1427, 454, 2279, 2692, 2561]",1,"['The Sixth Sense (1999)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'American Beauty (1999)', 'The Fugitive (1993)', 'The Silence of the Lambs (1991)', 'The Shawshank Redemption (1994)', 'A Few Good Men (1992)', 'The Talented Mr. Ripley (1999)']"
5715,"[2167, 2916, 1036, 1240, 2000, 2985, 457, 1198, 1527]","[1214, 3638, 3578, 2987, 1242, 1196, 2916, 3052, 1601, 2019, 610, 1240]",2,"['The Matrix (1999)', 'Blade (1998)', 'Total Recall (1990)', 'Die Hard (1988)', 'The Terminator (1984)', 'Lethal Weapon (1987)', 'RoboCop (1987)', 'The Fugitive (1993)', 'Raiders of the Lost Ark (1981)', 'The Fifth Element (1997)']"
224,"[356, 318, 1036, 296, 1197, 1704, 1968, 480, 1682]","[1265, 3466, 2282, 3052, 3072, 1678, 144, 2321, 3553, 1, 1079, 1653, 3793, 648, 1648, 3594, 2174, 2125, 955, 3555, 3536, 1207, 1197, 1748, 1968, 1083, 2628, 1095, 800, 1441]",2,"['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Die Hard (1988)', 'Pulp Fiction (1994)', 'The Princess Bride (1987)', 'Good Will Hunting (1997)', 'The Matrix (1999)', 'The Breakfast Club (1985)', 'Jurassic Park (1993)', 'The Truman Show (1998)']"
1890,"[364, 2174, 318, 1097, 1197, 1222, 858, 1997, 1035, 1208]","[2664, 3700, 3362, 1284, 1291, 2501, 3813, 1028, 608, 541, 3153, 3729, 2017, 2746, 296, 594, 2099, 1277, 2054, 1387, 1078, 2303, 1, 940, 2640, 968, 908, 1465, 2366, 950, 1220, 2019, 2015, 232]",0,"['The Lion King (1994)', 'Beetlejuice (1988)', 'The Shawshank Redemption (1994)', 'E.T. the Extra-Terrestrial (1982)', 'The Princess Bride (1987)', 'Full Metal Jacket (1987)', 'The Godfather (1972)', 'The Exorcist (1973)', 'The Sound of Music (1965)', 'Apocalypse Now (1979)']"
2570,"[593, 1487, 318, 2959, 457, 2858, 2762, 296, 50, 1213]","[1094, 1610, 1784, 1460, 590, 2291, 266, 1619, 1265, 68, 34]",0,"['The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Fugitive (1993)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Goodfellas (1990)']"
5507,"[2762, 1036, 1200, 1982, 904, 1240, 1258, 1198, 1343, 1997]","[3016, 2355, 2038, 1682, 265]",0,"['The Sixth Sense (1999)', 'Die Hard (1988)', 'Aliens (1986)', 'Halloween (1978)', 'Rear Window (1954)', 'The Terminator (1984)', 'The Shining (1980)', 'Raiders of the Lost Ark (1981)', 'Cape Fear (1991)', 'The Exorcist (1973)']"
550,"[541, 318, 1097, 858, 1198, 1197, 593, 1262, 1247, 908]","[2130, 7, 1954, 21, 1894, 2384, 2088, 1010, 45, 2640, 3099, 3147, 94, 2355, 2193, 1907, 450, 471, 2405, 208, 72, 2993, 1784, 3307, 720, 2946, 2968, 2410, 2433, 25, 736, 2511, 2108, 673, 765, 1387, 86, 1289, 2009, 610, 1211, 1419, 2095, 2142, 596, 3035, 3052, 1920, 3316, 3705, 1293, 2953, 2115, 1702, 165, 3654, 788, 3401, 593, 551, 930, 2746, 1230, 3257, 2717, 778, 3199, 290, 2102, 125, 3429, 494, 289, 3911, 3740, 1012, 2795, 507, 2087, 3868, 1306, 2408, 3100, 1682, 2366, 2000, 2097, 1129, 265, 464, 3254, 1016, 952, 2167, 118, 1042, 313, 89, 2011, 3614, 2738, 2144, 224, 3755, 22, 2311, 533, 1777, 2303, 3676, 3500, 2667, 2938, 2002, 87, 909, 158, 1100, 434, 2947, 3358, 3253, 3593, 1967, 2352, 880, 2470, 3501, 16, 2863, 2294, 2021, 3745, 2003, 1660, 3104, 743]",1,"['Blade Runner (1982)', 'The Shawshank Redemption (1994)', 'E.T. the Extra-Terrestrial (1982)', 'The Godfather (1972)', 'Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'The Silence of the Lambs (1991)', 'The Great Escape (1963)', 'The Graduate (1967)', 'North by Northwest (1959)', 'Enjoy watching!']"
3142,"[318, 296, 50, 1213, 1682, 2959, 1732, 2858, 2762]","[1261, 2968, 1094, 1273, 750, 903, 1213, 2858, 3006, 1237, 1358]",2,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Truman Show (1998)', 'Fight Club (1999)', 'The Big Lebowski (1998)', 'American Beauty (1999)', 'The Sixth Sense (1999)']"
3968,"[457, 480, 589, 165, 2762, 377, 101, 780, 1407]","[648, 353, 479, 3623, 1198, 1429, 2278, 6, 3256, 349]",0,"['The Fugitive (1993)', 'Jurassic Park (1993)', 'Terminator 2: Judgment Day (1991)', 'Die Hard with a Vengeance (1995)', 'The Sixth Sense (1999)', 'Speed (1994)', 'The Rock (1996)', 'Independence Day (1996)', 'Scream (1996)', 'The Mummy (1999)']"
3994,"[356, 296, 1213, 318, 1732, 608, 1682, 1265, 593, 457]","[589, 2324, 2746, 1562, 1580, 597, 434, 2108, 2025, 1952, 2463, 7, 761, 674, 3809, 2321, 2759, 3421, 2657, 3516, 1288, 3753, 923, 2640, 1391]",0,"['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Shawshank Redemption (1994)', 'The Big Lebowski (1998)', 'Fargo (1996)', 'The Truman Show (1998)', 'Groundhog Day (1993)', 'The Silence of the Lambs (1991)', 'The Fugitive (1993)']"
159,"[1, 364, 356, 296, 110, 318, 3578]","[3255, 2710, 2683]",0,"['Toy Story (1995)', 'Shrek (2001)', 'The Lion King (1994)', 'Forrest Gump (1994)', 'The Incredibles (2004)', 'Pulp Fiction (1994)', 'Braveheart (1995)', 'The Shawshank Redemption (1994)', 'The Matrix (1999)', 'Gladiator (2000)']"
1177,"[1682, 318, 296, 2959, 2858, 1732, 2762, 356]","[551, 858, 3457, 3429, 593, 3932, 480, 3753]",0,"['The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Fight Club (1999)', 'Eternal Sunshine of the Spotless Mind (2004)', 'American Beauty (1999)', 'The Big Lebowski (1998)', 'The Sixth Sense (1999)', 'Forrest Gump (1994)']"
5677,"[356, 296, 318, 1213, 110, 1682, 2959, 593, 527]","[141, 2683, 736, 457, 367, 2929, 2302, 2501, 2390, 3108, 2987, 527, 1672, 2700, 592, 1226, 2132, 1294, 1393, 1883, 1573, 648, 2858, 480, 1210, 2391, 1245, 161, 1029, 1722, 1030, 2926, 3246, 1104, 2013, 1247, 3451, 3552, 2406, 1096, 1674, 3249]",1,"['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Braveheart (1995)', 'The Truman Show (1998)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)""]"
2156,"[1270, 1197, 2918, 1036, 1968, 2716, 480, 356, 364, 296]","[3525, 223, 296, 2700, 1088, 2315, 2170, 1371, 1356, 2787, 1126, 2094, 1580, 1197, 1573, 288, 3173, 1136, 2901, 1350, 1302, 1014, 1223, 2078, 24, 2471, 1884, 1253, 3771, 3476, 1387, 44, 2009, 1017, 1013, 367, 910, 610, 1487, 20, 2944, 260, 1200, 3930, 2081, 1584, 3253, 161]",2,"['Back to the Future (1985)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'Die Hard (1988)', 'The Breakfast Club (1985)', 'Ghostbusters (1984)', 'Jurassic Park (1993)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'Pulp Fiction (1994)']"
3216,"[318, 356, 296, 593, 480, 2762, 539, 1682, 457]","[342, 2019, 1188, 2202, 480, 1293, 2396, 3470, 3469, 1231, 2238, 2657, 1228, 2946, 1172, 2000, 2745, 3033, 247, 645, 223, 1095, 2108, 2987, 1220, 3175, 2020, 1960, 2094, 467, 2890, 32, 1371, 2609, 1968, 198, 748, 3308, 1233, 1150, 1207, 2282, 838, 924, 2883]",1,"['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'The Sixth Sense (1999)', 'Sleepless in Seattle (1993)', 'The Truman Show (1998)', 'The Fugitive (1993)']"
474,"[318, 541, 296, 1213, 593, 480, 50, 110, 2762]","[3107, 539, 27, 782, 551, 2291, 482, 2329, 3624, 552, 110, 1629, 1721, 1396, 2826, 1517, 708, 331, 1590, 1320, 1639, 105, 1431, 3543, 1680, 2857, 1127, 2770, 3386, 1268, 2683, 1266, 2723, 1407, 1704, 1513, 3835, 1288, 999, 2628, 509]",1,"['The Shawshank Redemption (1994)', 'Blade Runner (1982)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Jurassic Park (1993)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'The Sixth Sense (1999)']"
5581,"[1036, 1270, 2000, 1197, 589, 296, 555, 457, 318]","[1196, 2000, 493, 1617]",1,"['Die Hard (1988)', 'Indiana Jones and the Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'Lethal Weapon (1987)', 'The Princess Bride (1987)', 'Terminator 2: Judgment Day (1991)', 'Pulp Fiction (1994)', 'True Romance (1993)', 'The Fugitive (1993)', 'The Shawshank Redemption (1994)']"
2138,"[1580, 780, 480, 1270, 589, 1527, 260, 1197, 1682]","[1831, 880, 3175, 1779, 1690, 442, 1876, 2428, 2916]",0,"['The Matrix (1999)', 'Men in Black (1997)', 'Independence Day (1996)', 'Jurassic Park (1993)', 'Back to the Future (1985)', 'Terminator 2: Judgment Day (1991)', 'The Fifth Element (1997)', 'Star Wars: Episode IV - A New Hope (1977)', 'The Princess Bride (1987)', 'The Truman Show (1998)']"
95,"[457, 2268, 593, 1198, 318, 1617, 1036, 50, 6, 1487]","[1089, 1233, 2324, 73, 1500, 349, 3147, 2268, 345, 457, 1446, 2278, 3246, 446, 368, 1393, 2002, 377]",2,"['The Fugitive (1993)', 'A Few Good Men (1992)', 'The Silence of the Lambs (1991)', 'Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', 'L.A. Confidential (1997)', 'Die Hard (1988)', 'The Usual Suspects (1995)', 'Heat (1995)', 'Seven (1995)']"
2886,"[1036, 480, 110, 589, 457, 780, 318, 2916, 2762]","[349, 3107, 886, 780, 292, 1858, 996, 1049]",1,"['Die Hard (1988)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Braveheart (1995)', 'Terminator 2: Judgment Day (1991)', 'The Fugitive (1993)', 'Independence Day (1996)', 'The Shawshank Redemption (1994)', 'Total Recall (1990)', 'The Sixth Sense (1999)']"
4640,"[296, 364, 356, 480, 318, 1197, 1097, 1240, 593]","[1197, 3107, 2706, 1676, 586, 3948, 2335, 2455, 593, 364, 1641, 1556, 3916, 1373, 3743, 1275, 924, 2822, 3793, 1101, 2054, 1370, 1517, 2089, 2617, 172, 1882, 1544, 592, 3624]",3,"['Pulp Fiction (1994)', 'The Lion King (1994)', 'Forrest Gump (1994)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'The Princess Bride (1987)', 'E.T. the Extra-Terrestrial (1982)', 'The Terminator (1984)', 'The Matrix (1999)', 'The Silence of the Lambs (1991)']"
1722,"[2459, 1321, 1215, 2003, 70, 1236, 1407]","[3660, 2455, 3013, 2149, 1987, 1347, 2814, 3499, 1196, 2367, 1999, 1206, 3018, 1127, 2428, 2651, 3264, 2525, 2650, 3550, 3927, 3700, 3658, 3935, 2653, 2160, 2613, 3694, 924]",0,"['The Texas Chainsaw Massacre (1974)', 'An American Werewolf in London (1981)', 'Army of Darkness (1992)', 'The Fly (1986)', 'Gremlins (1984)', 'From Dusk Till Dawn (1996)', 'The Lost Boys (1987)', 'Tremors (1990)', 'Scream (1996)', 'The Evil Dead (1981)']"
2702,"[1407, 1036, 2174, 1387, 480, 1258, 1291, 2762, 1240]","[1215, 2167, 196, 2976, 551, 1339]",0,"['Scream (1996)', 'Die Hard (1988)', 'Beetlejuice (1988)', 'Jaws (1975)', 'The Lost Boys (1987)', 'Jurassic Park (1993)', 'The Shining (1980)', 'Indiana Jones and the Last Crusade (1989)', 'The Sixth Sense (1999)', 'The Terminator (1984)']"
2660,"[1307, 539, 597, 587, 1197, 1265, 2671, 1088]","[858, 236, 497, 1946, 920, 911, 2248, 916, 914, 597, 339, 1307, 1101, 933, 534]",2,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'Pretty Woman (1990)', 'Ghost (1990)', 'The Princess Bride (1987)', 'Groundhog Day (1993)', 'Notting Hill (1999)', 'Dirty Dancing (1987)', 'Love Actually (2003)', 'The Notebook (2004)']"
886,"[318, 296, 2959, 356, 593, 1213, 3147, 2858, 1682]","[3751, 3328, 3182, 3865, 3783]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Truman Show (1998)']"
2768,"[1189, 318, 296, 50, 2329, 608, 778, 1089]","[377, 1222, 296, 3543, 1270, 695, 3052, 288, 2918, 2329, 151, 1343, 1393, 720, 50, 110, 457, 1726]",3,"['""The Thin Blue Line"" (1988)', '""Seven"" (1995)', '""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Usual Suspects"" (1995)', '""American History X"" (1998)', '""Memento"" (2000)', '""Fargo"" (1996)', '""Trainspotting"" (1996)', '""Reservoir Dogs"" (1992)']"
3617,"[364, 1097, 1258, 1197, 551, 480, 1347, 1198, 2161, 1997]","[919, 1263, 711, 1136, 1]",0,"['The Lion King (1994)', 'E.T. the Extra-Terrestrial (1982)', 'The Shining (1980)', 'The Princess Bride (1987)', 'The Nightmare Before Christmas (1993)', 'Jurassic Park (1993)', 'A Nightmare on Elm Street (1984)', 'Raiders of the Lost Ark (1981)', 'The NeverEnding Story (1984)', 'The Exorcist (1973)']"
