userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
3780,"[2716, 1240, 1200, 1347, 1270, 1036, 480, 1407, 1527]","[1625, 3764, 2857, 3396, 750, 1028, 2796, 2985, 780, 2087, 1282, 1210, 272, 541, 1321, 1036, 2100, 2085, 1909, 2289, 3359, 1831, 2054, 3397, 2115, 1097, 1023, 1968, 3324, 2088, 2640, 1957, 1639, 1380, 1030, 1230, 3745, 2749, 1584, 2788, 1947, 2018, 1287, 1921, 3082, 2340, 589, 1, 2017, 2034, 2139, 2529]",1,"['Ghostbusters (1984)', 'The Terminator (1984)', 'Aliens (1986)', 'A Nightmare on Elm Street (1984)', 'Back to the Future (1985)', 'The Lost Boys (1987)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'Scream (1996)', 'The Fifth Element (1997)']"
631,"[910, 908, 912, 1230, 904, 1208, 296, 1213]","[1200, 1527, 2073, 39, 1401, 2115, 2716, 1148, 750, 2289, 534, 2378, 1321, 2427, 3543, 2407, 1994, 318, 2858, 3039, 2176, 1267, 1953, 260, 3481, 1186, 3671, 1221, 1269, 151, 1610, 2918, 2611, 2734, 1425, 904, 2268, 1231, 1297, 1097, 3591, 1923, 1266, 2003, 2496, 1584, 1035, 2841, 3480, 1247, 3095, 1954, 1248, 1291, 799, 2312, 3087, 3418, 2915, 3388, 2968, 3360]",1,"['""Some Like It Hot"" (1959)', '""North by Northwest"" (1959)', '""Casablanca"" (1942)', '""Annie Hall"" (1977)', '""The Godfather"" (1972)', '""Rear Window"" (1954)', '""The Graduate"" (1967)', '""Apocalypse Now"" (1979)', '""Pulp Fiction"" (1994)', '""Goodfellas"" (1990)']"
86,"[1307, 1270, 1197, 539, 480, 597, 2081, 587, 1527]","[552, 920, 2628, 3118, 3147, 1013, 2184, 54, 2762, 903]",0,"['When Harry Met Sally... (1989)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'Sleepless in Seattle (1993)', 'Jurassic Park (1993)', 'Pretty Woman (1990)', 'The Little Mermaid (1989)', 'The Mask (1994)', 'Ghost (1990)', 'The Fifth Element (1997)']"
4242,"[589, 1676, 1370, 2916, 110, 457, 380, 101, 377]","[11, 1882, 688, 3755, 480, 3697, 1616, 380, 849, 3268, 3450, 500, 1265, 1037, 10, 2490, 2701, 2082, 1690, 1385]",1,"['Terminator 2: Judgment Day (1991)', 'Starship Troopers (1997)', 'Die Hard 2 (1990)', 'Total Recall (1990)', 'Braveheart (1995)', 'The Fugitive (1993)', 'True Lies (1994)', 'The Rock (1996)', 'Speed (1994)', 'The Matrix (1999)']"
5148,"[457, 2762, 296, 50, 1617, 1682, 2959, 2858, 318, 1487]","[2712, 2395, 3418, 377, 1358, 417, 733, 2706, 1213, 3176, 1617, 292]",1,"['The Fugitive (1993)', 'The Sixth Sense (1999)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'L.A. Confidential (1997)', 'The Truman Show (1998)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Se7en (1995)']"
3227,"[1265, 1197, 356, 296, 1682, 1704, 318, 1784, 1732, 2396]","[2249, 1298, 1344, 3225, 104, 1544, 1870, 3261, 3535, 260, 141, 357, 2248, 1354, 3004, 2020, 34, 1230, 3869, 1291, 2245, 1184, 2186, 2920, 144, 157, 1, 2581, 174, 1455, 2355, 3481, 2302, 2268, 308, 1535, 1968, 3019, 1080, 50, 838, 592, 1089, 3408, 1911, 2504, 344, 1923, 2926, 515, 1454]",0,"['Groundhog Day (1993)', 'The Princess Bride (1987)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Truman Show (1998)', 'Good Will Hunting (1997)', 'The Shawshank Redemption (1994)', 'As Good as It Gets (1997)', 'The Big Lebowski (1998)', 'Shakespeare in Love (1998)']"
3402,"[1208, 1201, 2791, 1263, 1198, 3671, 1193, 1262, 1136]","[3104, 661, 1953, 935, 1078, 907, 1079, 3365, 2369, 1276, 965, 3157, 2212, 3578, 2206, 2396, 3462, 1419, 3160, 2897, 562, 1282, 2324, 1084, 1234, 1264, 1280, 3471, 2359, 945, 3306, 2920, 904, 1278, 2366, 1193, 2042, 1035, 1104, 3811, 58, 2644, 1345, 2227, 356, 3813, 903, 1244, 2664, 1179, 1066, 1259, 28, 3700, 1220, 1333, 2215]",1,"['Apocalypse Now (1979)', 'The Good, the Bad and the Ugly (1966)', 'Airplane! (1980)', 'The Deer Hunter (1978)', 'Raiders of the Lost Ark (1981)', 'Blazing Saddles (1974)', ""One Flew Over the Cuckoo's Nest (1975)"", 'The Great Escape (1963)', 'Monty Python and the Holy Grail (1975)', 'The Empire Strikes Back (1980)']"
2786,"[1036, 1258, 296, 1208, 1240, 593, 110, 2000]","[223, 3196, 1221, 316, 1234, 2915, 3198, 1212, 1278, 3638, 150, 3555, 3635, 1200, 1193, 2289, 3608, 1270, 39, 47, 1092, 921, 3408, 2890, 3438, 933, 1244, 2802, 2599, 1997, 1952, 497, 480]",0,"['Die Hard (1988)', 'Indiana Jones and the Raiders of the Lost Ark (1981)', 'The Shining (1980)', 'Pulp Fiction (1994)', 'Apocalypse Now (1979)', 'The Terminator (1984)', 'The Silence of the Lambs (1991)', 'Braveheart (1995)', 'Lethal Weapon (1987)', 'The Matrix (1999)']"
405,"[318, 296, 2959, 2028, 858, 1208, 1090, 2268, 1222]","[58, 154, 62, 1304, 3685, 3671, 1727, 1265, 3363]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'Saving Private Ryan (1998)', 'The Godfather (1972)', 'Apocalypse Now (1979)', 'The Departed (2006)', 'Platoon (1986)', 'A Few Good Men (1992)', 'Full Metal Jacket (1987)']"
5863,"[1682, 2396, 2028, 2006, 1527, 1393, 2671, 1777, 1917, 1784]","[1617, 2762]",0,"['The Truman Show (1998)', 'Shakespeare in Love (1998)', 'Saving Private Ryan (1998)', 'The Mask of Zorro (1998)', 'The Fifth Element (1997)', 'Jerry Maguire (1996)', 'Notting Hill (1999)', 'The Wedding Singer (1998)', 'Armageddon (1998)', 'As Good as It Gets (1997)']"
3888,"[1198, 1197, 1097, 356, 318, 1270, 2005, 1035, 858, 953]","[912, 3471, 2067, 3386, 905, 1617, 1276, 3578, 2208, 922, 1292, 2132, 2019, 1193, 1197, 2020, 926, 904, 2291, 1224]",1,"['Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'E.T. the Extra-Terrestrial (1982)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Back to the Future (1985)', 'The Goonies (1985)', 'The Sound of Music (1965)', 'The Godfather (1972)', ""It's a Wonderful Life (1946)""]"
1666,"[357, 296, 1682, 1732, 2396, 1265, 39, 318, 1307]","[3108, 1573, 1676, 2006, 1363, 1615, 1198, 3275, 1556, 2501, 3147, 2324, 1201, 1060, 2166, 14, 3250, 319, 1876, 333, 2445, 2725, 2991, 991, 1617, 1721, 1616, 1693, 1747, 1407, 147, 2771, 1783, 1619, 1552, 2805, 852, 110, 3219, 2558, 2915, 2916, 2676, 3578, 2560, 2881, 2688, 2605]",0,"['""Four Weddings and a Funeral"" (1994)', '""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""The Big Lebowski"" (1998)', '""Shakespeare in Love"" (1998)', '""The Fugitive"" (1993)', '""Groundhog Day"" (1993)', '""Clueless"" (1995)', '""The Shawshank Redemption"" (1994)', '""When Harry Met Sally..."" (1989)']"
5496,"[1407, 2762, 1682, 1258, 296, 593, 2174, 2710, 2858, 551]","[260, 247, 3481, 3623, 1617, 50, 1265, 1653, 2770, 1635, 1127, 2759, 2599, 581, 2333, 2706]",0,"['Scream (1996)', 'The Sixth Sense (1999)', 'The Truman Show (1998)', 'The Shining (1980)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Beetlejuice (1988)', 'The Blair Witch Project (1999)', 'American Beauty (1999)', 'The Nightmare Before Christmas (1993)']"
3847,"[2791, 1580, 3671, 457, 1270, 2000, 2762, 1198, 3868, 1036]","[708, 185, 2986, 3703, 1682, 475, 3727, 3361, 147, 48, 2145, 3087, 2657, 3107, 1597, 2640, 2261, 1089, 1233, 2288, 2373, 151, 2558, 1073, 1777, 2431, 2540, 2771, 2502, 2011, 208, 592, 1261, 1198, 1372, 3809, 1704, 1732, 500, 588, 2450, 2134, 2793, 2507, 3591, 1120, 3300, 2278, 788, 2193, 3070, 2549, 150, 3448, 1608, 802, 1370, 2428]",1,"['Airplane! (1980)', 'Men in Black (1997)', 'Blazing Saddles (1974)', 'The Fugitive (1993)', 'Back to the Future (1985)', 'Lethal Weapon (1987)', 'The Sixth Sense (1999)', 'Raiders of the Lost Ark (1981)', 'The Naked Gun: From the Files of Police Squad! (1988)', 'Die Hard (1988)']"
3512,"[296, 480, 318, 589, 593, 1213, 1200, 1036, 1270]","[2324, 1372, 3844, 180, 1682, 1298, 3673, 2686, 2137, 3000, 168, 204, 1207, 509, 2161, 293, 1342, 2398, 2053, 1092, 1224, 2321, 750, 1617, 1287, 151, 637, 367, 3033, 1080, 3418, 2231, 62, 3258, 2375, 1702, 1957, 1205, 3247, 2572, 2987, 592, 2302, 2421, 1645, 491, 1882, 2054, 996, 3120, 3477, 1500, 1103, 1, 586, 2193, 1387]",0,"['Pulp Fiction (1994)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'Terminator 2: Judgment Day (1991)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'Aliens (1986)', 'Die Hard (1988)', 'Back to the Future (1985)']"
1799,"[2858, 318, 296, 527, 2959, 110, 858, 1213, 1183, 2268]","[1249, 3246, 480, 1266, 337, 523, 535, 3951, 1639, 1095, 2268, 150, 2303, 2291, 2289, 2391]",1,"['American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', ""Schindler's List (1993)"", 'Fight Club (1999)', 'Braveheart (1995)', 'The Godfather (1972)', 'Goodfellas (1990)', 'The English Patient (1996)', 'A Few Good Men (1992)']"
3724,"[296, 593, 1258, 2762, 608, 1682, 50, 2858, 1487, 2959]","[1982, 628, 3873, 1405, 272, 2752, 2037, 2248, 1263, 1025, 3712, 1810, 1381, 445, 1213, 3175, 1207, 1198, 1199, 1291, 1272, 3497, 1129, 3101, 410, 2379, 372, 2286, 2946, 2567, 3114, 1258, 610, 2028, 2040, 122, 3526, 1029, 1077, 2423, 2990, 1278, 1912, 2004, 236, 1231, 1614, 248, 3258, 2184, 3504, 2890, 1457, 1588, 145, 2380, 3033, 2011, 1641, 2706, 1266, 2384, 1219, 1321, 300, 1222, 1081, 647, 1374, 520, 1242, 3812, 253, 1299, 1610, 153, 1748, 1250, 2746, 3685, 1408, 537, 454, 2051, 1541, 586, 919]",1,"['Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'The Shining (1980)', 'The Sixth Sense (1999)', 'Fargo (1996)', 'The Truman Show (1998)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'Se7en (1995)', 'Fight Club (1999)']"
2208,"[2959, 2858, 2762, 1682, 50, 1580, 1485, 457, 318]","[1910, 457, 3252, 2761, 300, 1230, 111, 3481, 1060, 3147, 2412, 2409, 1812, 1431, 2470, 2750, 3869, 52, 1694, 39, 2411, 1883, 608, 3174, 312, 592, 2858, 3176, 2683, 2371, 1407, 1635, 3552]",2,"['The Matrix (1999)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'The Truman Show (1998)', 'The Usual Suspects (1995)', 'Men in Black (1997)', 'Liar Liar (1997)', 'The Fugitive (1993)', 'The Shawshank Redemption (1994)']"
1879,"[1198, 1270, 1197, 541, 2716, 1036, 1240, 480, 2000, 318]","[1840, 474, 1049, 1408, 3198, 74, 1206, 3259, 1394, 3252, 1079, 480, 912, 2763, 475, 924, 1200, 1073, 368, 608, 1673, 440, 1727, 1476, 2322, 47, 589, 1294, 3108, 2006, 1222, 2762, 380, 1240, 2353, 459, 110]",2,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'Blade Runner (1982)', 'Ghostbusters (1984)', 'Die Hard (1988)', 'The Terminator (1984)', 'Jurassic Park (1993)', 'Lethal Weapon (1987)', 'The Shawshank Redemption (1994)', 'Enjoy watching!']"
24,"[527, 1721, 356, 1704, 1393, 539, 2671, 1183, 110, 1682]","[2100, 597, 1377, 1704, 3039, 2858, 858, 2987, 648, 175, 1633, 2797, 1958, 2657, 296, 2836]",1,"[""Schindler's List (1993)"", 'Titanic (1997)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'Jerry Maguire (1996)', 'Sleepless in Seattle (1993)', 'Notting Hill (1999)', 'The English Patient (1996)', 'Braveheart (1995)', 'The Truman Show (1998)']"
2098,"[296, 593, 1487, 50, 2959, 2762, 1089, 457, 1407, 6]","[3249, 1841, 1047, 36, 1686, 2713, 731, 2391, 1407, 1909, 2599, 494, 1527, 2107, 225, 379, 2997, 2530, 2916, 2672, 742, 832, 1999, 332, 2827, 3114, 2322, 185, 10, 1963, 2699, 707, 1200, 1339, 1552, 1396, 2701, 1779, 3176, 223, 2840, 1754, 919, 3802, 2328, 464, 1690, 3552, 2455, 3897, 2915, 3810, 329, 606, 1427, 454, 2279, 2692, 2561]",1,"['Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Sixth Sense (1999)', 'Reservoir Dogs (1992)', 'The Fugitive (1993)', 'Scream (1996)', 'Heat (1995)']"
5715,"[541, 1036, 1240, 296, 6, 457, 1487, 318, 2959]","[1214, 3638, 3578, 2987, 1242, 1196, 2916, 3052, 1601, 2019, 610, 1240]",1,"['Blade Runner (1982)', 'Die Hard (1988)', 'The Terminator (1984)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Heat (1995)', 'The Fugitive (1993)', 'Seven (1995)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Enjoy watching!']"
224,"[1265, 2124, 1682, 676, 3175, 608, 1580, 1641, 357, 1527]","[1265, 3466, 2282, 3052, 3072, 1678, 144, 2321, 3553, 1, 1079, 1653, 3793, 648, 1648, 3594, 2174, 2125, 955, 3555, 3536, 1207, 1197, 1748, 1968, 1083, 2628, 1095, 800, 1441]",1,"['Groundhog Day (1993)', 'The Addams Family (1991)', 'The Truman Show (1998)', 'The Birdcage (1996)', 'Galaxy Quest (1999)', 'Fargo (1996)', 'Men in Black (1997)', 'The Full Monty (1997)', 'Four Weddings and a Funeral (1994)', 'The Fifth Element (1997)']"
1890,"[364, 1035, 1, 1198, 318, 1266, 899, 1201, 595, 356]","[2664, 3700, 3362, 1284, 1291, 2501, 3813, 1028, 608, 541, 3153, 3729, 2017, 2746, 296, 594, 2099, 1277, 2054, 1387, 1078, 2303, 1, 940, 2640, 968, 908, 1465, 2366, 950, 1220, 2019, 2015, 232]",1,"['The Lion King (1994)', '5/5', 'The Sound of Music (1965)', '5/5', 'Toy Story (1995)', '5/5', 'Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', '5/5', 'Unforgiven (1992)', ""Singin' in the Rain (1952)"", '5/5', 'The Good, the Bad and the Ugly (1966)', 'Beauty and the Beast (1991)', '5/5', 'Forrest Gump (1994)', '5/5']"
2570,"[296, 318, 2959, 1721, 110, 457, 356, 1682, 2396]","[1094, 1610, 1784, 1460, 590, 2291, 266, 1619, 1265, 68, 34]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Titanic (1997)', 'Braveheart (1995)', 'The Fugitive (1993)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'The Truman Show (1998)', 'Shakespeare in Love (1998)']"
5507,"[1682, 1580, 2762, 2273, 1485, 2006, 457, 1517, 101, 1923]","[3016, 2355, 2038, 1682, 265]",1,"['The Truman Show (1998)', 'Men in Black (1997)', 'The Sixth Sense (1999)', 'Rush Hour (1998)', 'Liar Liar (1997)', 'The Mask of Zorro (1998)', 'The Fugitive (1993)', 'Austin Powers: International Man of Mystery (1997)', 'The Rock (1996)', ""There's Something About Mary (1998)""]"
550,"[296, 1240, 1213, 1036, 2000, 318, 541, 1089, 6, 50]","[2130, 7, 1954, 21, 1894, 2384, 2088, 1010, 45, 2640, 3099, 3147, 94, 2355, 2193, 1907, 450, 471, 2405, 208, 72, 2993, 1784, 3307, 720, 2946, 2968, 2410, 2433, 25, 736, 2511, 2108, 673, 765, 1387, 86, 1289, 2009, 610, 1211, 1419, 2095, 2142, 596, 3035, 3052, 1920, 3316, 3705, 1293, 2953, 2115, 1702, 165, 3654, 788, 3401, 593, 551, 930, 2746, 1230, 3257, 2717, 778, 3199, 290, 2102, 125, 3429, 494, 289, 3911, 3740, 1012, 2795, 507, 2087, 3868, 1306, 2408, 3100, 1682, 2366, 2000, 2097, 1129, 265, 464, 3254, 1016, 952, 2167, 118, 1042, 313, 89, 2011, 3614, 2738, 2144, 224, 3755, 22, 2311, 533, 1777, 2303, 3676, 3500, 2667, 2938, 2002, 87, 909, 158, 1100, 434, 2947, 3358, 3253, 3593, 1967, 2352, 880, 2470, 3501, 16, 2863, 2294, 2021, 3745, 2003, 1660, 3104, 743]",1,"['Pulp Fiction (1994)', 'The Terminator (1984)', 'Goodfellas (1990)', 'Die Hard (1988)', 'Lethal Weapon (1987)', 'The Shawshank Redemption (1994)', 'Blade Runner (1982)', 'Reservoir Dogs (1992)', 'Heat (1995)', 'The Usual Suspects (1995)']"
3142,"[1258, 593, 904, 858, 1252, 903, 1997, 296, 2762, 1206]","[1261, 2968, 1094, 1273, 750, 903, 1213, 2858, 3006, 1237, 1358]",1,"['The Shining (1980)', 'The Silence of the Lambs (1991)', 'Rear Window (1954)', 'The Godfather (1972)', 'Chinatown (1974)', 'Vertigo (1958)', 'The Exorcist (1973)', 'Pulp Fiction (1994)', 'The Sixth Sense (1999)', 'A Clockwork Orange (1971)']"
3968,"[1036, 589, 1198, 2000, 1270, 377, 480, 380, 780]","[648, 353, 479, 3623, 1198, 1429, 2278, 6, 3256, 349]",1,"['Die Hard (1988)', 'Terminator 2: Judgment Day (1991)', 'Raiders of the Lost Ark (1981)', 'Lethal Weapon (1987)', 'The Matrix (1999)', 'Back to the Future (1985)', 'Speed (1994)', 'Jurassic Park (1993)', 'True Lies (1994)', 'Independence Day (1996)']"
3994,"[1193, 1230, 296, 1213, 829, 2791, 1252, 1197]","[589, 2324, 2746, 1562, 1580, 597, 434, 2108, 2025, 1952, 2463, 7, 761, 674, 3809, 2321, 2759, 3421, 2657, 3516, 1288, 3753, 923, 2640, 1391]",0,"['""One Flew Over the Cuckoo\'s Nest"" (1975)', '""Annie Hall"" (1977)', '""Pulp Fiction"" (1994)', '""The Graduate"" (1967)', '""Goodfellas"" (1990)', '""The Apartment"" (1960)', '""The Godfather"" (1972)', '""Airplane!"" (1980)', '""Chinatown"" (1974)', '""The Princess Bride"" (1987)']"
159,"[1307, 539, 357, 1265, 1197, 597, 356, 39, 1569, 1784]","[3255, 2710, 2683]",0,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'Four Weddings and a Funeral (1994)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Pretty Woman (1990)', 'Forrest Gump (1994)', 'Clueless (1995)', ""My Best Friend's Wedding (1997)"", 'As Good as It Gets (1997)', 'Enjoy watching!']"
1177,"[539, 1393, 2671, 1682, 1569, 1777, 1784, 2424, 318, 1265]","[551, 858, 3457, 3429, 593, 3932, 480, 3753]",0,"['Sleepless in Seattle (1993)', 'Jerry Maguire (1996)', 'Notting Hill (1999)', 'The Truman Show (1998)', ""My Best Friend's Wedding (1997)"", 'The Wedding Singer (1998)', 'As Good as It Gets (1997)', ""You've Got Mail (1998)"", 'The Shawshank Redemption (1994)', 'Groundhog Day (1993)']"
5677,"[318, 595, 356, 364, 1307, 527, 588, 3147, 1, 539]","[141, 2683, 736, 457, 367, 2929, 2302, 2501, 2390, 3108, 2987, 527, 1672, 2700, 592, 1226, 2132, 1294, 1393, 1883, 1573, 648, 2858, 480, 1210, 2391, 1245, 161, 1029, 1722, 1030, 2926, 3246, 1104, 2013, 1247, 3451, 3552, 2406, 1096, 1674, 3249]",1,"['The Shawshank Redemption (1994)', 'Beauty and the Beast (1991)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'When Harry Met Sally... (1989)', ""Schindler's List (1993)"", 'Aladdin (1992)', 'The Green Mile (1999)', 'Toy Story (1995)', 'Sleepless in Seattle (1993)']"
2156,"[110, 266, 1197, 318, 457, 3147, 1291, 1682, 1266]","[3525, 223, 296, 2700, 1088, 2315, 2170, 1371, 1356, 2787, 1126, 2094, 1580, 1197, 1573, 288, 3173, 1136, 2901, 1350, 1302, 1014, 1223, 2078, 24, 2471, 1884, 1253, 3771, 3476, 1387, 44, 2009, 1017, 1013, 367, 910, 610, 1487, 20, 2944, 260, 1200, 3930, 2081, 1584, 3253, 161]",1,"['Braveheart (1995)', 'Legends of the Fall (1994)', 'The Princess Bride (1987)', 'The Shawshank Redemption (1994)', 'The Fugitive (1993)', 'The Green Mile (1999)', 'Indiana Jones and the Last Crusade (1989)', 'The Truman Show (1998)', 'The Matrix (1999)', 'Unforgiven (1992)']"
3216,"[1270, 1197, 1198, 2716, 1036, 480, 356, 318, 1580, 780]","[342, 2019, 1188, 2202, 480, 1293, 2396, 3470, 3469, 1231, 2238, 2657, 1228, 2946, 1172, 2000, 2745, 3033, 247, 645, 223, 1095, 2108, 2987, 1220, 3175, 2020, 1960, 2094, 467, 2890, 32, 1371, 2609, 1968, 198, 748, 3308, 1233, 1150, 1207, 2282, 838, 924, 2883]",1,"['Back to the Future (1985)', 'The Princess Bride (1987)', 'Raiders of the Lost Ark (1981)', 'Ghostbusters (1984)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Men in Black (1997)', 'Independence Day (1996)']"
474,"[1517, 1580, 1682, 2273, 1485, 1527, 2858, 1923, 1704]","[3107, 539, 27, 782, 551, 2291, 482, 2329, 3624, 552, 110, 1629, 1721, 1396, 2826, 1517, 708, 331, 1590, 1320, 1639, 105, 1431, 3543, 1680, 2857, 1127, 2770, 3386, 1268, 2683, 1266, 2723, 1407, 1704, 1513, 3835, 1288, 999, 2628, 509]",2,"['Austin Powers: International Man of Mystery (1997)', 'Men in Black (1997)', 'The Truman Show (1998)', 'Rush Hour (1998)', 'Liar Liar (1997)', 'The Fifth Element (1997)', 'American Beauty (1999)', ""There's Something About Mary (1998)"", 'The Matrix (1999)', 'Good Will Hunting (1997)']"
5581,"[1198, 1270, 1036, 2716, 1197, 2000, 589, 2406, 555]","[1196, 2000, 493, 1617]",1,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'Die Hard (1988)', 'Ghostbusters (1984)', 'The Princess Bride (1987)', 'Lethal Weapon (1987)', 'Terminator 2: Judgment Day (1991)', 'Romancing the Stone (1984)', 'The Mask (1994)', 'True Romance (1993)']"
2138,"[1580, 1527, 1676, 2167, 1682, 1748, 1584, 1909, 1653]","[1831, 880, 3175, 1779, 1690, 442, 1876, 2428, 2916]",0,"['The Matrix (1999)', 'Men in Black (1997)', 'The Fifth Element (1997)', 'Starship Troopers (1997)', 'Blade (1998)', 'The Truman Show (1998)', 'Dark City (1998)', 'Contact (1997)', 'The X-Files: Fight the Future (1998)', 'Gattaca (1997)']"
95,"[296, 1487, 457, 6, 50, 2268, 1089, 2762, 318, 593]","[1089, 1233, 2324, 73, 1500, 349, 3147, 2268, 345, 457, 1446, 2278, 3246, 446, 368, 1393, 2002, 377]",3,"['Pulp Fiction (1994)', 'Seven (1995)', 'The Fugitive (1993)', 'Heat (1995)', 'The Usual Suspects (1995)', 'A Few Good Men (1992)', 'Reservoir Dogs (1992)', 'The Sixth Sense (1999)', 'The Shawshank Redemption (1994)', 'The Silence of the Lambs (1991)']"
2886,"[165, 648, 457, 380, 377, 1573, 101, 1552, 1917]","[349, 3107, 886, 780, 292, 1858, 996, 1049]",0,"['The Matrix (1999)', 'Die Hard with a Vengeance (1995)', 'Mission: Impossible (1996)', 'The Fugitive (1993)', 'True Lies (1994)', 'Speed (1994)', 'Face/Off (1997)', 'The Rock (1996)', 'Con Air (1997)', 'Armageddon (1998)']"
4640,"[1347, 1, 2124, 2081, 2174, 364, 2716, 1197, 588, 1265]","[1197, 3107, 2706, 1676, 586, 3948, 2335, 2455, 593, 364, 1641, 1556, 3916, 1373, 3743, 1275, 924, 2822, 3793, 1101, 2054, 1370, 1517, 2089, 2617, 172, 1882, 1544, 592, 3624]",2,"['A Nightmare on Elm Street (1984)', 'Toy Story (1995)', 'The Addams Family (1991)', 'The Little Mermaid (1989)', 'Beetlejuice (1988)', 'The Lion King (1994)', 'Ghostbusters (1984)', 'The Princess Bride (1987)', 'Aladdin (1992)', 'Groundhog Day (1993)']"
1722,"[1258, 1219, 1997, 593, 1347, 2762, 2160, 2459, 1487, 2710]","[3660, 2455, 3013, 2149, 1987, 1347, 2814, 3499, 1196, 2367, 1999, 1206, 3018, 1127, 2428, 2651, 3264, 2525, 2650, 3550, 3927, 3700, 3658, 3935, 2653, 2160, 2613, 3694, 924]",2,"['The Shining (1980)', 'Psycho (1960)', 'The Exorcist (1973)', 'The Silence of the Lambs (1991)', 'A Nightmare on Elm Street (1984)', 'The Sixth Sense (1999)', ""Rosemary's Baby (1968)"", 'The Texas Chainsaw Massacre (1974)', 'Se7en (1995)', 'The Blair Witch Project (1999)']"
2702,"[1982, 1036, 2716, 1291, 1258, 1270, 1387, 1240, 593]","[1215, 2167, 196, 2976, 551, 1339]",0,"['Halloween (1978)', 'Die Hard (1988)', 'Ghostbusters (1984)', 'The Princess Diaries (2001)', 'Indiana Jones and the Last Crusade (1989)', 'The Shining (1980)', 'Back to the Future (1985)', 'Jaws (1975)', 'The Terminator (1984)', 'The Silence of the Lambs (1991)']"
2660,"[912, 920, 105, 1183, 1088, 17]","[858, 236, 497, 1946, 920, 911, 2248, 916, 914, 597, 339, 1307, 1101, 933, 534]",1,"['Casablanca (1942)', 'The Notebook (2004)', 'La La Land (2016)', 'Gone with the Wind (1939)', 'The Bridges of Madison County (1995)', 'Moulin Rouge! (2001)', 'The English Patient (1996)', 'Dirty Dancing (1987)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Sense and Sensibility (1995)']"
886,"[318, 296, 110, 1721, 2028, 593, 3578, 527, 3147]","[3751, 3328, 3182, 3865, 3783]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Braveheart (1995)', 'The Matrix (1999)', 'Titanic (1997)', 'Saving Private Ryan (1998)', 'The Silence of the Lambs (1991)', 'Gladiator (2000)', ""Schindler's List (1993)"", 'The Green Mile (1999)']"
2768,"[1036, 589, 110, 1270, 1291, 318, 480, 1101, 1197]","[377, 1222, 296, 3543, 1270, 695, 3052, 288, 2918, 2329, 151, 1343, 1393, 720, 50, 110, 457, 1726]",2,"['Die Hard (1988)', 'Terminator 2: Judgment Day (1991)', 'Braveheart (1995)', 'Back to the Future (1985)', 'Indiana Jones and the Last Crusade (1989)', 'The Shawshank Redemption (1994)', 'Jurassic Park (1993)', 'Top Gun (1986)', 'The Princess Bride (1987)', 'The Matrix (1999)']"
3617,"[1258, 1198, 480, 1387, 1997, 1097, 1259, 2005, 1197, 551]","[919, 1263, 711, 1136, 1]",0,"['The Shining (1980)', 'Raiders of the Lost Ark (1981)', 'Jurassic Park (1993)', 'Jaws (1975)', 'The Exorcist (1973)', 'E.T. the Extra-Terrestrial (1982)', 'Stand by Me (1986)', 'The Goonies (1985)', 'The Princess Bride (1987)', 'The Nightmare Before Christmas (1993)']"
